numSubProcesses,iteration number,init prep,sum amplitude,sum phaseVector,define BMP_sys,get colour scale,define pixel col,Process time,absolute calc totalTime
8,52,0.596193,1.43134,1.45666,0.0297404,1.85089,0.00049225,5702.88,5740
8,53,0.596607,1.43336,1.45727,0.0300492,1.84602,0.000303625,5701.75,5733
8,54,0.600906,1.44237,1.46889,0.0303921,1.85735,0.0006605,5738.12,5753
8,55,0.598432,1.44147,1.46773,0.0303199,1.86019,0.000427,5737.25,5757
8,56,0.604021,1.46242,1.48721,0.0317402,1.88268,0.000475875,5809.12,5846
8,57,0.616176,1.47467,1.50098,0.0271845,1.92097,0.000433125,5878.25,5914
8,58,0.59508,1.4329,1.45932,0.0310194,1.8468,0.000383875,5702.88,5738
8,59,0.598887,1.43692,1.45888,0.0302784,1.84919,0.00056375,5713.25,5748
8,60,0.600884,1.44484,1.46779,0.0308406,1.86423,0.000434125,5747.12,5763
8,61,0.613435,1.4844,1.50734,0.0308261,1.92021,0.000862375,5896.88,5930
8,62,0.598148,1.44934,1.47507,0.031242,1.86668,0.000459875,5760.5,5804
8,63,0.607949,1.46182,1.48367,0.0285275,1.89383,0.000528125,5814.62,5859
8,64,0.615008,1.47557,1.50098,0.0279057,1.91258,0.0005135,5870.12,5895
8,65,0.618218,1.47648,1.50302,0.0264844,1.92842,0.000487875,5890.5,5915
8,66,0.621181,1.47822,1.50461,0.0288359,1.93735,0.000304625,5908.5,5927
8,67,0.603685,1.45286,1.47787,0.0310875,1.87492,0.000617875,5779.62,5800
8,68,0.627598,1.49978,1.52597,0.0270179,1.96308,0.000369625,5982.5,6010
8,69,0.598511,1.44268,1.46369,0.0311459,1.85593,0.00033925,5729.62,5759
8,70,0.618693,1.47163,1.49757,0.0278449,1.92937,0.00076775,5884.5,5906
8,71,0.613903,1.48433,1.5133,0.0297009,1.92278,0.000531375,5903.62,5932
8,72,0.617188,1.47775,1.50325,0.0268089,1.92273,0.00034575,5885,5909
8,73,0.606283,1.46785,1.48888,0.0350733,1.88679,0.00049875,5826.88,5862
8,74,0.598515,1.43663,1.46162,0.0296724,1.85636,0.000403,5720.12,5749
8,75,0.617685,1.48371,1.51044,0.0279636,1.92924,0.000509125,5907.62,5937
8,76,0.635405,1.51666,1.54574,0.024521,1.98994,0.00034,6049.62,6087
8,77,0.607976,1.45221,1.47595,0.0294824,1.88925,0.000431875,5792,5813
8,78,0.592403,1.43698,1.45819,0.0321081,1.84579,0.000378125,5704.62,5759
8,79,0.602153,1.44842,1.47465,0.0304995,1.87529,0.00061975,5770.62,5794
8,80,0.597752,1.43523,1.45802,0.0302586,1.85153,0.000468125,5711.75,5755
8,81,0.599062,1.43753,1.46139,0.0298202,1.85336,0.00039625,5718.88,5749
8,82,0.617664,1.48164,1.51155,0.0262546,1.92544,0.000348375,5900.12,5926
8,83,0.619355,1.49088,1.52029,0.0292565,1.93598,0.000725625,5935.88,5955
8,84,0.618347,1.49172,1.51748,0.0285388,1.94097,0.0006665,5936.62,5958
8,85,0.628351,1.50513,1.52768,0.0262518,1.97012,0.000386125,5995.88,6015
8,86,0.617649,1.48257,1.50645,0.0276247,1.9257,0.000477375,5898.25,5931
8,87,0.609099,1.45973,1.48324,0.0294657,1.88911,0.000490875,5810.38,5857
8,88,0.601386,1.4458,1.4677,0.030202,1.86447,0.00033375,5748.62,5764
8,89,0.600326,1.43771,1.46167,0.028663,1.86033,0.000349,5726,5745
8,90,0.607049,1.46598,1.49314,0.0325354,1.89852,0.0003575,5838,5860
8,91,0.617707,1.47697,1.50463,0.0254856,1.9214,0.000329875,5883.38,5901
8,92,0.612591,1.4679,1.4993,0.0292705,1.90979,0.000407375,5857.12,5897
8,93,0.608879,1.44942,1.47558,0.0280145,1.88616,0.000344125,5785.62,5817
8,94,0.616767,1.47789,1.5043,0.0267724,1.91956,0.000477,5883.12,5912
8,95,0.614956,1.49263,1.51544,0.0298816,1.93073,0.0003825,5924,5947
8,96,0.601561,1.45456,1.47864,0.0314875,1.87469,0.000489375,5781,5800
8,97,0.598808,1.4451,1.46882,0.0321507,1.85596,0.00042625,5740.88,5768
8,98,0.62051,1.48368,1.50773,0.0269196,1.92911,0.00033525,5905.75,5936
8,99,0.597831,1.43795,1.46383,0.0311638,1.85063,0.000387125,5719.25,5747
8,100,0.615481,1.47102,1.49913,0.0281449,1.91237,0.0004235,5864.38,5900
9,0,0.67458,1.61835,1.654,0.755891,2.19396,0.000577667,7204.67,7396
9,1,0.662725,1.58414,1.61915,0.736821,2.14149,0.000454222,7050.11,7208
9,2,0.63576,1.51452,1.53709,0.026299,2.04175,0.000569333,6060.89,6231
9,3,0.628804,1.50825,1.54126,0.0262886,2.01745,0.000501333,6027.33,6158
9,4,0.629378,1.51284,1.53949,0.0299381,2.01467,0.000445667,6030.89,6134
9,5,0.640067,1.53118,1.55759,0.0272923,2.05731,0.000621,6119.56,6269
9,6,0.634724,1.52608,1.54959,0.0309784,2.03501,0.000566222,6080.33,6186
9,7,0.629575,1.51325,1.54064,0.0264119,2.03015,0.000511,6045.44,6216
9,8,0.648319,1.5489,1.57326,0.025093,2.09731,0.000350778,6196.89,6330
9,9,0.633745,1.51408,1.54758,0.0277067,2.03464,0.000483778,6062.56,6180
9,10,0.615184,1.48582,1.51404,0.0287023,1.98307,0.000676,5933.56,6102
9,11,0.631511,1.51405,1.5445,0.0324624,2.01936,0.000662,6049.89,6209
9,12,0.634949,1.52335,1.55432,0.0305008,2.03458,0.000462889,6083.78,6187
9,13,0.628317,1.50311,1.52963,0.0254542,2.02427,0.000480333,6015.44,6196
9,14,0.630375,1.50859,1.53959,0.027187,2.02388,0.000606111,6034.22,6161
9,15,0.63447,1.52671,1.55652,0.0284786,2.04521,0.000728111,6096.89,6207
9,16,0.61754,1.48818,1.52183,0.0269299,1.99386,0.000742,5954.89,6149
9,17,0.621595,1.49423,1.52317,0.0311609,1.98993,0.000576556,5966.22,6094
9,18,0.63166,1.50898,1.54405,0.0289614,2.0163,0.000681889,6034.67,6142
9,19,0.619551,1.49076,1.51631,0.0278474,1.99912,0.000434,5957.33,6117
9,20,0.631815,1.51543,1.54277,0.0275691,2.03255,0.000941556,6055.22,6188
9,21,0.637048,1.532,1.56186,0.0298892,2.05261,0.000457333,6119.78,6207
9,22,0.631962,1.52077,1.54458,0.0272814,2.04593,0.000947333,6076.22,6241
9,23,0.648083,1.55137,1.57566,0.0275868,2.08206,0.000571778,6191.67,6308
9,24,0.636386,1.51615,1.54611,0.0251604,2.04652,0.000616,6074.78,6218
9,25,0.626925,1.50077,1.52973,0.0269891,2.00372,0.000450222,5992.78,6136
9,26,0.633139,1.52514,1.5552,0.0277393,2.04519,0.000477,6091.22,6202
9,27,0.621147,1.49345,1.52064,0.0294153,1.98953,0.000474778,5960.89,6128
9,28,0.627942,1.51474,1.54636,0.0294433,2.03177,0.000954,6059,6233
9,29,0.64496,1.53234,1.56958,0.0255556,2.07124,0.000639333,6148.67,6259
9,30,0.629284,1.5088,1.54124,0.0308238,2.01736,0.00138111,6034.89,6170
9,31,0.625008,1.49418,1.52267,0.0265973,2.00484,0.000477222,5978.56,6135
9,32,0.629394,1.51022,1.54553,0.0310747,2.01693,0.000666889,6039.56,6152
9,33,0.624732,1.50797,1.53874,0.0282067,2.02076,0.001046,6027.78,6162
9,34,0.636671,1.5161,1.54597,0.0286253,2.04438,0.000430889,6078.33,6229
9,35,0.645318,1.53589,1.56497,0.0260784,2.07555,0.000655111,6152.78,6263
9,36,0.644292,1.53208,1.56532,0.0265844,2.06423,0.000903111,6138.33,6257
9,37,0.624255,1.49895,1.5287,0.0263191,2.00815,0.000417778,5992.22,6152
9,38,0.633467,1.52576,1.55373,0.0320649,2.02617,0.000797111,6079.44,6201
9,39,0.613251,1.48965,1.52428,0.029704,1.9781,0.000613333,5941.67,6088
9,40,0.620576,1.49641,1.52659,0.0278043,2.0016,0.000590889,5978.44,6137
9,41,0.635921,1.51671,1.55222,0.0285647,2.04259,0.000712111,6082.22,6196
9,42,0.634598,1.52202,1.5552,0.0245608,2.04412,0.000668,6085,6214
9,43,0.613656,1.48914,1.5196,0.0327394,1.97519,0.000390111,5937.56,6111
9,44,0.6447,1.53671,1.56671,0.0252099,2.07429,0.000504444,6153.33,6262
9,45,0.636992,1.52105,1.55176,0.026125,2.05929,0.000463444,6099.89,6225
9,46,0.629257,1.51846,1.5503,0.0267433,2.04529,0.000503667,6075.67,6226
9,47,0.627221,1.50789,1.53995,0.0302048,2.00183,0.000472556,6014.33,6157
9,48,0.648013,1.55527,1.5772,0.0407403,2.08025,0.000932222,6210.33,6346
9,49,0.629894,1.51582,1.5455,0.0479051,2.01846,0.001001,6065.56,6200
9,50,0.634322,1.52041,1.54978,0.0278438,2.0468,0.000531,6083.22,6182
9,51,0.608031,1.47934,1.50966,0.0286443,1.9697,0.00064,5901.89,6083
9,52,0.640303,1.53276,1.55638,0.0253911,2.06312,0.000681556,6122.78,6257
9,53,0.640945,1.53485,1.56685,0.0251497,2.07573,0.000708889,6148.22,6254
9,54,0.623354,1.49244,1.53078,0.0308174,2.00074,0.000669556,5985.56,6175
9,55,0.638128,1.52223,1.55392,0.0240358,2.05884,0.000548556,6101.11,6230
9,56,0.637153,1.52063,1.54941,0.0286807,2.04367,0.000790444,6084,6186
9,57,0.621163,1.49429,1.52694,0.0290472,2.00387,0.000507889,5981.33,6144
9,58,0.622808,1.49544,1.525,0.0302933,1.99675,0.000474333,5975.44,6107
9,59,0.627866,1.51894,1.54733,0.0332359,2.00705,0.000644667,6043.56,6158
9,60,0.612533,1.49089,1.5144,0.0303067,1.98126,0.000606667,5936.11,6127
9,61,0.623323,1.49551,1.52804,0.0267683,2.00271,0.000555556,5981,6102
9,62,0.634154,1.51976,1.55154,0.0288924,2.03733,0.000565667,6077.22,6199
9,63,0.616653,1.47869,1.51037,0.02655,1.98185,0.000478111,5918.22,6085
9,64,0.625695,1.49901,1.53124,0.0290816,2.00279,0.000394222,5993.11,6107
9,65,0.626992,1.50428,1.53846,0.0283522,2.01068,0.000490333,6015.33,6167
9,66,0.621075,1.49191,1.51991,0.0262181,2.00604,0.000693333,5970.22,6129
9,67,0.627333,1.5094,1.54525,0.0307187,2.0153,0.000693,6035.11,6124
9,68,0.64031,1.52377,1.55481,0.0257229,2.05923,0.000452222,6108,6232
9,69,0.625686,1.50074,1.5276,0.028861,2.0027,0.000783333,5991.56,6154
9,70,0.64035,1.538,1.56831,0.0296459,2.05475,0.000661222,6138.67,6258
9,71,0.630918,1.50615,1.54212,0.0273097,2.02427,0.000635111,6036.22,6185
9,72,0.634068,1.51831,1.54573,0.0268186,2.04259,0.000420333,6072.44,6226
9,73,0.636508,1.51921,1.54713,0.0283834,2.03365,0.000622667,6069,6176
9,74,0.630275,1.52251,1.55599,0.0263101,2.03156,0.00064,6071.89,6199
9,75,0.616224,1.4845,1.52089,0.0317352,1.97239,0.000403111,5931.89,6101
9,76,0.638035,1.52437,1.55788,0.0274723,2.04258,0.000421889,6095.67,6205
9,77,0.630906,1.50966,1.542,0.027436,2.02466,0.000716111,6039.56,6174
9,78,0.628705,1.51161,1.54481,0.0260486,2.03002,0.000551444,6046,6196
9,79,0.627098,1.49997,1.53432,0.0280143,2.00724,0.000491778,6000.33,6115
9,80,0.629335,1.51111,1.54453,0.0266787,2.02584,0.000584,6042.44,6175
9,81,0.615292,1.48332,1.51486,0.0301799,1.97079,0.000464556,5923.33,6098
9,82,0.62752,1.51202,1.53879,0.0300963,2.01689,0.000483667,6029.89,6127
9,83,0.622886,1.49405,1.52233,0.028261,1.99015,0.000654667,5963,6098
9,84,0.633718,1.51085,1.54171,0.0248568,2.04456,0.000651333,6060,6203
9,85,0.640967,1.53274,1.56075,0.0273322,2.05599,0.000472778,6123.11,6221
9,86,0.61715,1.48971,1.52735,0.0290101,1.98195,0.000533444,5953.11,6111
9,87,0.625473,1.49397,1.52094,0.0293114,1.99788,0.000816111,5975.56,6158
9,88,0.646393,1.53309,1.56849,0.025565,2.0631,0.000541222,6142.22,6244
9,89,0.622941,1.49534,1.52901,0.0293532,2.01362,0.001022,5995.89,6137
9,90,0.624085,1.49844,1.52789,0.0275174,2.00419,0.000656,5987.56,6129
9,91,0.633822,1.52202,1.55311,0.0275442,2.04384,0.000488,6084.89,6191
9,92,0.622619,1.48969,1.52778,0.0288431,1.99274,0.000641556,5968.33,6110
9,93,0.625411,1.49961,1.52957,0.0270733,2.00962,0.000508444,5995.89,6130
9,94,0.640512,1.51891,1.54891,0.0268146,2.0458,0.000657778,6085.89,6191
9,95,0.623803,1.5296,1.53472,0.0347493,2.00495,0.000875222,6037,6191
9,96,0.625213,1.51728,1.55286,0.0370682,2.00261,0.000820667,6044.44,6185
9,97,0.644101,1.55439,1.58153,0.0332167,2.06245,0.000881,6186.22,6288
9,98,0.613232,1.47921,1.51238,0.029842,1.97095,0.000675,5912.89,6087
9,99,0.640782,1.5229,1.55252,0.0252477,2.05588,0.000373667,6101.67,6230
9,100,0.628942,1.50323,1.53703,0.0271623,2.01414,0.000453111,6015,6115
10,0,0.756496,1.75006,1.79662,0.806045,2.34438,0.0008317,7733.2,7859
10,1,0.747859,1.7157,1.76259,0.784353,2.33384,0.0007745,7623.4,7730
10,2,0.685795,1.58622,1.621,0.0359429,2.1147,0.0005232,6323,6397
10,3,0.687254,1.5891,1.61286,0.0330642,2.12233,0.000974,6321.3,6396
10,4,0.704328,1.63277,1.66896,0.0345641,2.17949,0.0008559,6496.7,6572
10,5,0.690874,1.60329,1.63214,0.0369834,2.13934,0.0007971,6379.7,6432
10,6,0.709984,1.65011,1.67559,0.0342653,2.21002,0.0004788,6558.1,6686
10,7,0.694914,1.60286,1.63419,0.0346669,2.12967,0.0005434,6373.1,6403
10,8,0.71492,1.65134,1.68167,0.0293719,2.23916,0.0004027,6592.9,6689
10,9,0.709775,1.64516,1.67158,0.0349016,2.19855,0.0008964,6537.6,6577
10,10,0.677952,1.57743,1.60491,0.0370851,2.08556,0.0010696,6260.5,6373
10,11,0.683639,1.59695,1.61817,0.0419829,2.12774,0.0010121,6349.5,6447
10,12,0.692331,1.60227,1.63994,0.0354798,2.13668,0.0007324,6383.9,6485
10,13,0.693188,1.60033,1.63489,0.0375393,2.1311,0.0009956,6373.8,6404
10,14,0.691974,1.59535,1.62833,0.0317286,2.13196,0.0006637,6356.3,6462
10,15,0.714743,1.647,1.67907,0.033509,2.21949,0.0006523,6570.5,6598
10,16,0.682473,1.58317,1.61745,0.034785,2.09561,0.0005393,6291.6,6396
10,17,0.688744,1.60342,1.63406,0.0380927,2.13168,0.0009085,6375.3,6441
10,18,0.687641,1.59117,1.61847,0.0337977,2.12407,0.0011571,6331.9,6435
10,19,0.702913,1.63083,1.66505,0.0359447,2.17947,0.0007217,6490.3,6513
10,20,0.680168,1.57863,1.60986,0.0351608,2.09339,0.0008917,6273.8,6364
10,21,0.70043,1.62499,1.6529,0.0364149,2.15396,0.0014234,6448,6501
10,22,0.681401,1.60007,1.631,0.0367009,2.12124,0.0009306,6350.7,6486
10,23,0.715969,1.64289,1.67598,0.0316573,2.21192,0.0006054,6556.6,6601
10,24,0.688771,1.59759,1.63706,0.0351892,2.13416,0.0008278,6369.6,6471
10,25,0.705965,1.63614,1.66563,0.0321027,2.1835,0.0009097,6500.4,6519
10,26,0.692316,1.59687,1.63877,0.0331373,2.13361,0.0007435,6371.4,6462
10,27,0.691047,1.62019,1.64571,0.03965,2.1476,0.0018051,6423.7,6504
10,28,0.700238,1.63724,1.66815,0.0341302,2.17798,0.0013141,6498.1,6618
10,29,0.708124,1.6587,1.68807,0.0374377,2.20589,0.0007563,6579,6635
10,30,0.70403,1.6489,1.67834,0.0415012,2.18636,0.0011845,6543.1,6649
10,31,0.699573,1.63212,1.66035,0.0377691,2.15935,0.0012837,6472.4,6552
10,32,0.648623,1.55922,1.59411,0.0534916,2.01261,0.0013717,6152.2,6349
10,33,0.681949,1.5898,1.62023,0.0315786,2.12174,0.0007841,6321,6343
10,34,0.682567,1.5717,1.60163,0.0305967,2.1015,0.0007009,6263.1,6329
10,35,0.69243,1.59065,1.61902,0.0267875,2.13877,0.0004057,6341.4,6358
10,36,0.668017,1.58337,1.60842,0.0485093,2.08367,0.0010748,6276.6,6422
10,37,0.683834,1.6129,1.65229,0.0477029,2.11383,0.0012807,6396.2,6493
10,38,0.67042,1.58118,1.61502,0.0380449,2.08278,0.0014506,6268.8,6381
10,39,0.685056,1.57804,1.61345,0.0366042,2.09157,0.0011553,6283.4,6327
10,40,0.675506,1.56132,1.59126,0.0326551,2.08147,0.0008355,6218.6,6283
10,41,0.683028,1.60707,1.64392,0.0410919,2.12823,0.0008908,6385.2,6449
10,42,0.679418,1.61765,1.64837,0.0416943,2.11912,0.0018466,6390.4,6454
10,43,0.684251,1.61574,1.64361,0.0451552,2.12544,0.0017092,6398.1,6497
10,44,0.682335,1.63188,1.67023,0.0551022,2.12993,0.0018222,6458.9,6569
10,45,0.660856,1.58005,1.61273,0.0541281,2.06864,0.0015926,6263.9,6449
10,46,0.690125,1.62489,1.66239,0.0451009,2.14472,0.0009553,6449.5,6466
10,47,0.672639,1.58735,1.62039,0.0466994,2.08031,0.0014802,6291.7,6435
10,48,0.646017,1.60375,1.65143,0.0681142,2.05261,0.0027966,6318.9,6433
10,49,0.63551,1.56189,1.59213,0.0681274,1.99049,0.001323,6142.3,6448
10,50,0.66143,1.61194,1.64549,0.063032,2.05158,0.002207,6325.9,6416
10,51,0.622547,1.53033,1.57505,0.0661905,1.94645,0.0036683,6039.8,6390
10,52,0.689462,1.62802,1.66397,0.0465539,2.14871,0.001171,6461.1,6484
10,53,0.670921,1.6002,1.62757,0.0469985,2.09214,0.0015906,6325.2,6484
10,54,0.693665,1.62762,1.66253,0.0433515,2.15129,0.0012586,6460.6,6472
10,55,0.666377,1.59289,1.61702,0.0525954,2.07083,0.0017327,6288.2,6490
10,56,0.668096,1.61347,1.64043,0.0641492,2.0877,0.0022141,6368.3,6501
10,57,0.664972,1.59315,1.60625,0.0488484,2.06338,0.002917,6265,6436
10,58,0.676867,1.64113,1.67419,0.0671554,2.10486,0.0025969,6458.1,6557
10,59,0.672341,1.61791,1.65497,0.0610243,2.10257,0.0025798,6401.7,6637
10,60,0.679857,1.61486,1.64447,0.0542966,2.10177,0.001629,6383.2,6432
10,61,0.666357,1.57874,1.61757,0.0508425,2.06517,0.0008919,6260.6,6410
10,62,0.687118,1.62731,1.65727,0.0489935,2.14348,0.0015141,6449.8,6485
10,63,0.668885,1.59711,1.63381,0.0522831,2.08837,0.0019196,6327.8,6522
10,64,0.667904,1.61493,1.65554,0.0620671,2.07007,0.0023638,6363.3,6463
10,65,0.655996,1.57813,1.60561,0.056961,2.03798,0.0013859,6221.8,6413
10,66,0.690674,1.60764,1.63997,0.040352,2.12031,0.0011039,6379,6393
10,67,0.653024,1.57287,1.60386,0.0507735,2.04846,0.0015743,6213.9,6364
10,68,0.698808,1.64616,1.67465,0.0458086,2.18263,0.0011135,6533,6567
10,69,0.665642,1.5827,1.62057,0.0492131,2.07135,0.0013056,6273.7,6436
10,70,0.694711,1.62128,1.66703,0.0399279,2.16201,0.0014148,6467.1,6514
10,71,0.698435,1.63469,1.65943,0.0406237,2.17119,0.000941,6486.4,6629
10,72,0.671886,1.6111,1.65098,0.0522088,2.10423,0.0018011,6377.1,6428
10,73,0.67858,1.59849,1.63239,0.048984,2.0874,0.0016976,6330.9,6465
10,74,0.598568,1.57325,1.6167,0.0971483,1.91409,0.0051262,6114.4,6324
10,75,0.672999,1.60746,1.64062,0.0523315,2.08993,0.0017141,6352.4,6563
10,76,0.653123,1.61277,1.65803,0.0755704,2.04632,0.0025275,6343.4,6419
10,77,0.671789,1.6278,1.62305,0.0495289,2.08773,0.0008121,6344,6576
10,78,0.689648,1.61633,1.63646,0.0442448,2.13499,0.0008802,6404.6,6451
10,79,0.681178,1.60509,1.6374,0.0431762,2.12192,0.0010138,6370.1,6496
10,80,0.707275,1.64786,1.67761,0.0432896,2.18812,0.0013758,6550.2,6591
10,81,0.678372,1.60249,1.63346,0.0532302,2.09674,0.0013011,6351.4,6534
10,82,0.661906,1.54458,1.58375,0.0384294,2.05799,0.00121,6165.8,6225
10,83,0.689988,1.57624,1.60689,0.0296276,2.1169,0.0011992,6296.1,6453
10,84,0.684785,1.61909,1.65452,0.0468558,2.12834,0.0012921,6419.7,6521
10,85,0.678008,1.55229,1.57814,0.0229009,2.08948,0.0004214,6191.6,6253
10,86,0.679395,1.5497,1.57727,0.0225899,2.0837,0.0003398,6182.8,6214
10,87,0.673862,1.54496,1.57076,0.0256333,2.06819,0.0004218,6154.1,6220
10,88,0.673543,1.55655,1.58602,0.0288068,2.07749,0.0006688,6194.9,6209
10,89,0.675597,1.54118,1.57069,0.0214853,2.07802,0.0002035,6156.2,6219
10,90,0.682832,1.54905,1.57754,0.0187906,2.11255,0.0001,6207.6,6243
10,91,0.682494,1.54741,1.57187,0.0179316,2.10315,0.0001905,6190.2,6269
10,92,0.672378,1.52639,1.55316,0.0183817,2.06298,0.0001118,6099.9,6151
10,93,0.664099,1.5133,1.53843,0.02007,2.03513,0.0001031,6037.8,6108
10,94,0.677454,1.53896,1.56722,0.0178914,2.08414,0.000234,6152.7,6193
10,95,0.695902,1.5764,1.60109,0.0154129,2.15859,0.0001014,6314.9,6393
10,96,0.674708,1.53375,1.55852,0.0182177,2.0731,0.000198,6125,6167
10,97,0.667195,1.52319,1.55005,0.0201765,2.04852,0.0001062,6076.2,6140
10,98,0.682762,1.5502,1.57589,0.0170683,2.10984,0.0001183,6202.6,6247
10,99,0.665467,1.51418,1.54429,0.0201216,2.044,9.75e-05,6055.5,6116
10,100,0.679423,1.54453,1.57188,0.0184448,2.0959,0.0001614,6177,6226
